ID_Venda,ID_Cliente,Produto,Categoria,Quantidade,Preço,Data
5755,609,Monitor,Imagem,1.0,73.58,2024-09-01
5756,451,Fone de Ouvido,Periféricos,1.0,3366.94,2024-01-14
5757,285,Teclado,Imagem,2.0,3278.56,2024-02-17
5758,258,Impressora,Imagem,1.0,1081.1,2024-03-31
5759,308,Câmera,Portáteis,1.0,4142.95,2024-04-29
5760,997,Tablet,Imagem,4.0,3744.12,2024-10-30
5761,95,Monitor,Portáteis,2.0,4603.55,2023-11-21
5762,306,Monitor,Portáteis,1.0,1045.28,2024-09-26
5763,502,Tablet,Periféricos,3.0,380.18,2023-12-06
5764,22,Monitor,Portáteis,3.0,1744.61,2024-08-20
5765,895,Câmera,Acessórios,,791.13,2023-12-06
5766,884,Câmera,Periféricos,1.0,542.18,2024-08-27
5767,939,Smartphone,Acessórios,3.0,4300.16,2024-06-10
5768,651,Impressora,Periféricos,1.0,3237.74,2024-10-22
5769,546,Monitor,Periféricos,5.0,1143.2,2024-08-12
5770,103,Monitor,Periféricos,5.0,1870.35,2024-05-20
5771,691,Câmera,Imagem,4.0,1635.81,2024-06-13
5772,270,Teclado,Periféricos,2.0,4584.41,2024-11-09
5773,590,Smartwatch,Imagem,3.0,1384.88,2024-09-07
5774,533,Notebook,Portáteis,1.0,1900.33,2024-08-15
5775,667,Câmera,Periféricos,4.0,2101.05,2024-02-12
5776,968,Teclado,Acessórios,1.0,1284.23,2024-04-22
5777,99,Teclado,Portáteis,2.0,319.09,2024-11-05
5778,969,Fone de Ouvido,Periféricos,3.0,723.39,2024-02-04
5779,965,Fone de Ouvido,Acessórios,2.0,3647.99,2024-05-02
5780,908,Teclado,Imagem,3.0,421.47,2023-12-04
5781,798,Fone de Ouvido,Acessórios,1.0,637.92,2024-04-05
5782,503,,Periféricos,1.0,347.84,2024-05-08
5783,315,Tablet,Periféricos,2.0,4935.87,2024-10-18
5784,657,Impressora,Imagem,3.0,860.71,2024-10-22
5785,282,Fone de Ouvido,Periféricos,4.0,1520.09,2024-02-15
5786,818,,Imagem,2.0,2610.25,2024-03-08
5787,953,Notebook,Imagem,1.0,4358.23,2024-05-27
5788,666,Teclado,Imagem,4.0,3071.99,2024-09-10
5789,759,Câmera,Portáteis,5.0,4424.86,2024-09-01
5790,841,Câmera,Portáteis,5.0,288.93,2024-11-03
5791,865,Teclado,Acessórios,4.0,4482.67,2024-02-17
5792,118,Impressora,Imagem,4.0,3297.32,2024-09-24
5793,236,Impressora,Portáteis,4.0,4818.66,2024-10-07
5794,615,Fone de Ouvido,Acessórios,5.0,418.57,2024-08-07
5795,716,Monitor,Portáteis,3.0,3339.49,2024-10-01
5796,940,Tablet,Imagem,3.0,2517.33,2024-04-29
5797,627,Teclado,Portáteis,1.0,3964.52,2023-12-25
5798,677,Teclado,Portáteis,4.0,2332.78,2024-05-23
5799,814,Monitor,Periféricos,3.0,2209.2,2024-07-07
5800,630,Monitor,Portáteis,1.0,4783.94,2023-11-20
5801,414,,Acessórios,1.0,355.28,2023-12-09
5802,711,Monitor,Portáteis,2.0,4476.39,2024-10-28
5803,536,Smartwatch,Imagem,4.0,4581.77,2024-08-29
5804,456,Impressora,Acessórios,5.0,3723.72,2024-04-01
5805,852,Notebook,Imagem,,4568.13,2023-12-20
5806,238,Smartwatch,Imagem,2.0,1735.96,2024-01-01
5807,854,Notebook,Acessórios,1.0,1899.86,2024-07-30
5808,857,Monitor,Portáteis,2.0,2244.69,2024-02-25
5809,698,Mouse,Acessórios,5.0,2785.52,2024-08-17
5810,891,Mouse,Periféricos,2.0,3962.57,2024-02-19
5811,476,Monitor,Periféricos,5.0,4083.1,2024-08-10
5812,778,Smartwatch,Portáteis,4.0,2348.69,2024-04-21
5813,963,Mouse,Portáteis,,2066.03,2024-08-19
5814,805,Mouse,Acessórios,4.0,701.1,2024-04-07
5815,63,Smartwatch,Portáteis,5.0,1673.18,2024-04-20
5816,392,Teclado,Acessórios,5.0,4631.23,2024-02-04
5817,929,Impressora,Acessórios,2.0,3565.15,2024-10-08
5818,366,Câmera,Imagem,3.0,2528.61,2024-03-21
5819,372,Smartwatch,Imagem,2.0,2390.44,2024-08-26
5820,275,Mouse,Periféricos,5.0,2558.3,2024-03-02
5821,902,Câmera,Imagem,5.0,1204.53,2024-08-01
5822,512,Smartphone,Acessórios,3.0,1139.79,2024-09-15
5823,184,Mouse,Portáteis,5.0,555.09,2023-12-26
5824,123,Câmera,Acessórios,1.0,3191.95,2024-10-12
5825,302,Mouse,Periféricos,3.0,1566.51,2024-02-22
5826,330,Smartwatch,Periféricos,5.0,251.94,2023-12-31
5827,602,Mouse,Imagem,2.0,1267.16,2023-11-28
5828,693,Notebook,Periféricos,1.0,1536.0,2024-02-16
5829,239,Smartphone,Periféricos,5.0,2448.02,2024-03-08
5830,531,Notebook,Portáteis,4.0,4378.98,2024-05-26
5831,320,Mouse,Acessórios,3.0,248.1,2024-11-13
5832,981,Tablet,Acessórios,2.0,92.04,2024-10-24
5833,262,Notebook,Imagem,3.0,2478.94,2024-01-14
5834,895,Câmera,Periféricos,1.0,1545.99,2024-08-28
5835,277,Monitor,Imagem,1.0,3117.54,2024-06-20
5836,744,Tablet,Acessórios,1.0,3755.28,2023-11-26
5837,540,Smartphone,Acessórios,4.0,2876.49,2024-06-23
5838,83,Teclado,Acessórios,5.0,826.95,2024-01-31
5839,156,Tablet,Portáteis,2.0,1196.58,2024-05-03
5840,86,Fone de Ouvido,Acessórios,2.0,4999.96,2024-09-10
5841,882,Teclado,Portáteis,4.0,2498.88,2024-03-12
5842,559,Impressora,Imagem,2.0,2147.89,2024-06-19
5843,435,Fone de Ouvido,Periféricos,5.0,2210.83,2024-06-27
5844,670,,Acessórios,3.0,1492.27,2024-01-31
5845,67,Impressora,Acessórios,4.0,1557.91,2023-11-26
5846,679,Notebook,Portáteis,3.0,3108.22,2024-03-23
5847,309,Smartwatch,Portáteis,3.0,180.19,2024-03-27
5848,444,Fone de Ouvido,Acessórios,2.0,3896.67,2024-03-11
5849,921,Monitor,Acessórios,2.0,1245.28,2024-06-21
5850,685,Monitor,Portáteis,2.0,2790.34,2024-04-08
5851,610,Teclado,Periféricos,2.0,4297.58,2024-02-26
5852,673,Notebook,Portáteis,5.0,3004.73,2024-11-17
5853,859,Impressora,Imagem,1.0,3035.69,2024-11-11
5854,262,Notebook,Portáteis,4.0,2786.45,2024-07-14
5855,355,Smartwatch,Portáteis,5.0,4340.23,2023-12-05
5856,861,Mouse,Portáteis,1.0,3715.66,2024-02-24
5857,984,Tablet,Acessórios,1.0,97.5,2024-02-01
5858,147,Impressora,Periféricos,5.0,2438.76,2024-11-12
5859,814,Teclado,Imagem,2.0,4220.35,2024-05-22
5860,247,Câmera,Imagem,1.0,3513.3,2024-03-25
5861,765,,Imagem,3.0,2203.13,2023-11-29
5862,316,Impressora,Imagem,4.0,1089.91,2024-03-20
5863,403,Monitor,Imagem,2.0,1645.95,2023-11-26
5864,277,Smartphone,Portáteis,1.0,1788.77,2024-05-01
5865,22,Tablet,Acessórios,2.0,3476.85,2024-06-19
5866,60,Câmera,Acessórios,4.0,2815.45,2024-04-04
5867,13,Impressora,Portáteis,2.0,2615.17,2024-04-19
5868,733,Impressora,Portáteis,3.0,2928.23,2024-06-19
5869,863,Smartphone,Periféricos,1.0,1603.3,2024-07-09
5870,429,Fone de Ouvido,Imagem,1.0,2189.95,2024-05-17
5871,474,Fone de Ouvido,Acessórios,,4230.02,2023-12-06
5872,178,Smartwatch,Periféricos,3.0,683.44,2023-12-27
5873,256,Câmera,Portáteis,4.0,3936.46,2024-01-27
5874,487,Teclado,Acessórios,5.0,3511.33,2024-08-29
5875,345,Smartphone,Imagem,4.0,3380.1,2024-03-27
5876,189,Tablet,Acessórios,4.0,1315.79,2024-01-07
5877,28,Tablet,Periféricos,2.0,2828.25,2024-07-26
5878,284,Notebook,Periféricos,2.0,2926.45,2023-12-07
5879,984,Monitor,Portáteis,1.0,1046.37,2024-01-03
5880,622,Teclado,Imagem,2.0,527.22,2023-11-28
5881,353,Teclado,Portáteis,5.0,4707.03,2024-05-18
5882,864,Câmera,Portáteis,2.0,3497.39,2024-05-26
5883,939,Teclado,Acessórios,1.0,3996.45,2024-07-09
5884,540,Câmera,Periféricos,5.0,3801.26,2024-05-22
5885,565,Notebook,Imagem,5.0,1318.4,2023-12-04
5886,917,Smartwatch,Portáteis,2.0,1276.67,2024-10-25
5887,499,Impressora,Imagem,5.0,2997.18,2023-12-13
5888,473,Notebook,Periféricos,4.0,1749.3,2024-07-23
5889,419,Fone de Ouvido,Portáteis,4.0,1227.07,2024-04-19
5890,905,Monitor,Portáteis,4.0,3742.89,2024-04-30
5891,293,Tablet,Imagem,4.0,4009.36,2024-10-28
5892,153,Tablet,Portáteis,5.0,4947.52,2024-08-09
5893,549,Monitor,Imagem,5.0,2501.78,2024-06-10
5894,889,Impressora,Periféricos,1.0,4948.19,2024-04-15
5895,245,Monitor,Portáteis,2.0,4083.74,2024-06-17
5896,691,Câmera,Imagem,4.0,1416.28,2023-12-31
5897,391,Monitor,Portáteis,2.0,909.82,2023-12-12
5898,922,Mouse,Acessórios,1.0,362.98,2024-02-16
5899,44,Monitor,Imagem,1.0,3809.84,2023-12-04
5900,631,Fone de Ouvido,Periféricos,2.0,4017.42,2024-04-19
5901,536,Fone de Ouvido,Portáteis,3.0,4397.15,2024-08-08
5902,800,Smartphone,Periféricos,1.0,4824.32,2024-05-13
5903,738,Tablet,Periféricos,1.0,4832.2,2024-11-14
5904,422,Notebook,Imagem,1.0,2560.45,2024-01-25
5905,379,Smartwatch,Imagem,1.0,77.54,2024-06-20
5906,618,Câmera,Portáteis,5.0,2804.61,2024-09-08
5907,952,Notebook,Imagem,2.0,4319.11,2024-11-17
5908,538,Mouse,Acessórios,3.0,2142.26,2024-02-13
5909,677,Notebook,Acessórios,4.0,2450.36,2024-10-01
5910,965,Notebook,Acessórios,3.0,1620.64,2024-08-06
5911,534,Tablet,Imagem,5.0,1176.16,2024-07-10
5912,631,Monitor,Imagem,4.0,3224.68,2024-01-03
5913,444,Fone de Ouvido,Periféricos,2.0,4098.02,2024-09-12
5914,720,Smartphone,Periféricos,2.0,2662.1,2023-12-06
5915,189,Monitor,Portáteis,2.0,3643.71,2024-04-05
5916,916,Impressora,Imagem,3.0,3941.48,2024-08-23
5917,755,Tablet,Imagem,5.0,3833.87,2024-03-14
5918,177,Câmera,Portáteis,4.0,1699.3,2023-11-22
5919,67,Impressora,Acessórios,2.0,1940.72,2024-07-26
5920,244,Notebook,Acessórios,3.0,3589.39,2023-11-23
5921,637,Mouse,Imagem,1.0,701.26,2024-11-05
5922,920,Impressora,Imagem,3.0,4408.75,2024-07-12
5923,220,Monitor,Imagem,1.0,687.69,2024-02-08
5924,579,,Periféricos,5.0,4241.69,2024-04-05
5925,179,Impressora,Acessórios,4.0,3675.49,2024-10-27
5926,146,Câmera,Acessórios,2.0,3647.8,2023-12-27
5927,513,Mouse,Portáteis,3.0,2041.4,2024-03-27
5928,628,Fone de Ouvido,Acessórios,5.0,2937.18,2024-05-18
5929,865,Smartphone,Imagem,2.0,1221.7,2024-04-25
5930,80,Smartphone,Imagem,3.0,3355.97,2024-05-20
5931,774,Impressora,Portáteis,2.0,4169.34,2024-06-25
5932,474,Teclado,Periféricos,2.0,1619.06,2024-09-07
5933,308,Notebook,Acessórios,2.0,1161.02,2024-09-12
5934,981,Câmera,Portáteis,2.0,4735.0,2024-07-04
5935,832,Fone de Ouvido,Acessórios,3.0,3428.04,2024-04-29
5936,241,Smartphone,Imagem,5.0,986.11,2024-06-24
5937,760,Smartphone,Acessórios,2.0,3932.43,2024-03-14
5938,104,Monitor,Portáteis,5.0,4510.91,2024-01-28
5939,646,Fone de Ouvido,Acessórios,5.0,312.75,2024-09-29
5940,126,Fone de Ouvido,Periféricos,3.0,3840.07,2024-04-28
5941,774,Smartwatch,Periféricos,2.0,1385.62,2024-03-30
5942,106,Smartwatch,Acessórios,3.0,4383.08,2024-04-24
5943,108,Tablet,Portáteis,1.0,2080.14,2024-08-11
5944,408,Fone de Ouvido,Acessórios,1.0,2850.73,2024-08-17
5945,975,Impressora,Acessórios,2.0,1982.15,2024-10-04
5946,844,Câmera,Imagem,5.0,190.61,2024-10-06
5947,948,Fone de Ouvido,Portáteis,3.0,1761.02,2024-08-30
5948,914,Notebook,Portáteis,1.0,3064.94,2024-01-05
5949,298,Smartphone,Portáteis,3.0,3476.11,2024-11-06
5950,553,Smartwatch,Periféricos,5.0,3376.41,2023-12-18
5951,132,Smartwatch,Portáteis,4.0,2992.03,2024-05-09
5952,177,Notebook,Periféricos,3.0,4703.56,2024-02-27
5953,608,Notebook,Acessórios,5.0,3678.86,2024-09-25
5954,128,Câmera,Imagem,1.0,2271.53,2023-11-21
5955,851,Impressora,Imagem,2.0,2547.84,2024-01-30
5956,227,Smartphone,Portáteis,3.0,3069.04,2024-10-12
5957,988,Monitor,Portáteis,4.0,372.26,2024-07-24
5958,473,Notebook,Imagem,3.0,3066.49,2024-05-17
5959,331,Fone de Ouvido,Periféricos,2.0,2425.96,2024-10-04
5960,344,Fone de Ouvido,Imagem,2.0,626.17,2024-07-17
5961,62,Tablet,Periféricos,5.0,1078.0,2024-04-01
5962,452,Tablet,Imagem,4.0,1828.24,2024-04-27
5963,613,Mouse,Periféricos,4.0,4774.75,2024-05-16
5964,959,Impressora,Acessórios,5.0,1666.72,2024-02-18
5965,37,Impressora,Imagem,2.0,2558.34,2024-03-08
5966,320,Smartphone,Acessórios,3.0,3314.21,2024-07-17
5967,347,Smartphone,Imagem,1.0,4564.86,2024-07-28
5968,889,Fone de Ouvido,Imagem,1.0,3122.03,2024-11-17
5969,20,Notebook,Portáteis,5.0,3099.64,2024-08-16
5970,516,Mouse,Acessórios,5.0,125.36,2024-11-16
5971,947,Notebook,Imagem,4.0,4724.96,2024-02-09
5972,635,Smartphone,Acessórios,1.0,4513.82,2024-10-23
5973,775,Mouse,Portáteis,4.0,4909.06,2024-06-06
5974,495,Monitor,Periféricos,5.0,1797.48,2024-06-11
5975,474,Impressora,Imagem,1.0,1816.56,2023-11-30
5976,155,Mouse,Acessórios,1.0,1529.84,2024-01-18
5977,777,Mouse,Acessórios,5.0,223.63,2023-12-25
5978,158,Teclado,Imagem,4.0,885.0,2024-04-07
5979,581,Tablet,Portáteis,5.0,1783.39,2024-09-27
5980,689,Tablet,Imagem,2.0,4837.9,2024-07-03
5981,144,Fone de Ouvido,Acessórios,5.0,4553.64,2024-06-17
5982,690,Teclado,Portáteis,5.0,4653.76,2024-09-08
5983,608,Monitor,Imagem,3.0,4861.29,2024-09-21
5984,844,Mouse,Periféricos,4.0,2915.65,2023-12-06
5985,873,Mouse,Acessórios,1.0,3614.9,2023-12-20
5986,812,Smartwatch,Periféricos,1.0,3651.79,2024-03-04
5987,580,Mouse,Periféricos,2.0,1318.71,2024-08-21
5988,733,Câmera,Portáteis,1.0,4434.03,2024-09-15
5989,744,Mouse,Acessórios,5.0,3338.35,2024-07-02
5990,354,Impressora,Periféricos,1.0,838.29,2024-06-02
5991,996,Monitor,Portáteis,3.0,4257.04,2024-05-18
5992,761,Smartwatch,Portáteis,5.0,1004.86,2024-08-15
5993,648,Câmera,Portáteis,5.0,2333.58,2024-03-21
5994,3,Fone de Ouvido,Periféricos,3.0,3390.79,2024-08-27
5995,162,Smartwatch,Portáteis,3.0,2744.15,2024-04-05
5996,645,Notebook,Periféricos,4.0,2010.97,2023-12-06
5997,414,Fone de Ouvido,Portáteis,3.0,2300.0,2024-05-06
5998,963,Mouse,Imagem,2.0,2311.89,2023-12-28
5999,877,Impressora,Portáteis,2.0,3646.14,2024-05-30
6000,822,Impressora,Periféricos,1.0,996.82,2024-01-31
6001,772,Fone de Ouvido,Periféricos,5.0,700.85,2024-11-12
6002,402,Câmera,Acessórios,4.0,184.17,2024-06-08
6003,252,Tablet,Periféricos,5.0,4175.32,2024-01-07
6004,589,Tablet,Periféricos,2.0,4800.42,2024-04-08
6005,682,Teclado,Portáteis,5.0,2912.92,2024-07-06
6006,9,Câmera,Periféricos,3.0,2041.95,2024-01-12
6007,363,Câmera,Imagem,5.0,2092.91,2024-02-16
6008,155,Notebook,Acessórios,1.0,518.79,2024-07-14
6009,474,Teclado,Imagem,4.0,1010.9,2023-12-27
6010,463,Impressora,Imagem,2.0,1332.31,2024-07-28
6011,987,Smartphone,Periféricos,4.0,4049.82,2024-09-15
6012,593,Fone de Ouvido,Acessórios,4.0,4294.7,2024-04-19
6013,785,Impressora,Imagem,3.0,4859.08,2024-06-19
6014,49,Fone de Ouvido,Acessórios,4.0,1808.11,2024-08-05
6015,939,Teclado,Periféricos,4.0,2922.11,2024-06-07
6016,841,Mouse,Acessórios,3.0,3829.93,2024-06-03
6017,686,Fone de Ouvido,Periféricos,1.0,1745.48,2023-11-25
6018,669,Notebook,Acessórios,3.0,4761.1,2024-10-20
6019,165,Fone de Ouvido,Periféricos,3.0,4104.04,2024-09-06
6020,760,Teclado,Imagem,3.0,965.72,2023-12-27
6021,780,,Periféricos,2.0,487.64,2024-06-04
6022,983,Smartwatch,Acessórios,1.0,1533.17,2024-02-02
6023,424,Smartphone,Imagem,4.0,946.09,2024-08-25
6024,587,Câmera,Periféricos,3.0,4500.54,2024-08-08
6025,771,Fone de Ouvido,Portáteis,1.0,3876.0,2024-11-16
6026,621,Notebook,Portáteis,1.0,1494.99,2024-07-18
6027,591,Fone de Ouvido,Acessórios,5.0,2014.52,2024-06-28
6028,227,Smartphone,Periféricos,1.0,98.72,2024-05-16
6029,589,Smartwatch,Periféricos,4.0,692.21,2024-03-28
6030,974,,Periféricos,4.0,3811.7,2024-02-03
6031,638,Mouse,Portáteis,1.0,1142.78,2024-07-09
6032,85,Tablet,Acessórios,5.0,2901.35,2024-05-15
6033,855,Smartwatch,Periféricos,1.0,4920.5,2024-10-31
6034,7,Câmera,Periféricos,5.0,3881.87,2023-11-23
6035,425,Câmera,Portáteis,4.0,4397.97,2024-06-05
6036,917,Câmera,Acessórios,3.0,2975.09,2024-06-02
6037,304,Monitor,Acessórios,3.0,221.11,2023-12-05
6038,432,Impressora,Acessórios,3.0,4595.82,2024-10-23
6039,623,Fone de Ouvido,Portáteis,1.0,1072.25,2024-07-26
6040,903,Monitor,Acessórios,3.0,3068.68,2024-10-20
6041,875,Impressora,Periféricos,2.0,4618.85,2024-10-22
6042,368,Teclado,Acessórios,4.0,658.96,2024-05-08
6043,152,Smartphone,Periféricos,5.0,2676.97,2024-04-12
6044,997,Smartwatch,Portáteis,3.0,3847.79,2024-07-22
6045,119,Smartphone,Periféricos,4.0,1504.01,2024-11-14
6046,281,Câmera,Imagem,1.0,3381.22,2024-11-17
6047,436,Impressora,Imagem,2.0,1227.25,2024-06-01
6048,877,Monitor,Periféricos,1.0,4834.1,2024-08-28
6049,737,Impressora,Portáteis,5.0,3872.81,2024-10-03
6050,986,Câmera,Imagem,2.0,4612.32,2024-09-20
6051,280,Monitor,Portáteis,3.0,2724.32,2024-06-03
6052,16,Câmera,Acessórios,4.0,4705.88,2024-05-19
6053,76,Smartphone,Imagem,3.0,235.03,2024-10-29
6054,197,Teclado,Periféricos,4.0,3417.39,2024-11-07
6055,254,Notebook,Imagem,3.0,2483.09,2024-04-02
6056,712,Fone de Ouvido,Imagem,5.0,368.68,2024-01-15
6057,280,Monitor,Acessórios,3.0,258.35,2024-03-25
6058,559,Mouse,Portáteis,2.0,4972.67,2024-01-13
6059,882,Fone de Ouvido,Periféricos,1.0,4098.3,2024-04-29
6060,469,Monitor,Periféricos,3.0,1865.96,2024-03-16
6061,621,Câmera,Acessórios,3.0,4125.98,2024-01-25
6062,672,Câmera,Acessórios,5.0,1702.78,2024-05-19
6063,920,Impressora,Portáteis,3.0,2462.96,2024-09-11
6064,933,Tablet,Imagem,5.0,469.12,2023-11-23
6065,512,Mouse,Imagem,2.0,124.14,2024-07-27
6066,730,Smartwatch,Periféricos,3.0,1102.09,2023-11-23
6067,836,Notebook,Portáteis,3.0,3173.74,2024-04-24
6068,961,Teclado,Portáteis,1.0,3655.13,2024-05-29
6069,439,Teclado,Portáteis,1.0,555.75,2024-08-23
6070,810,Smartphone,Imagem,1.0,423.09,2024-05-28
6071,783,Smartwatch,Portáteis,1.0,979.08,2023-12-08
6072,817,Câmera,Imagem,1.0,1943.29,2023-12-29
6073,854,Tablet,Acessórios,1.0,2093.07,2024-09-08
6074,396,Teclado,Imagem,2.0,2356.63,2024-01-16
6075,478,Câmera,Portáteis,3.0,3129.18,2024-10-08
6076,489,Tablet,Periféricos,2.0,3645.19,2024-01-27
6077,868,Teclado,Imagem,1.0,4151.09,2024-09-02
6078,505,Smartwatch,Acessórios,4.0,4769.77,2024-08-05
6079,224,Tablet,Portáteis,3.0,1531.23,2024-08-11
6080,529,Teclado,Portáteis,1.0,1539.62,2024-04-20
6081,372,Smartwatch,Periféricos,4.0,3411.95,2023-12-16
6082,368,Smartphone,Portáteis,5.0,4605.21,2024-07-17
6083,347,Câmera,Acessórios,5.0,4254.71,2024-03-05
6084,207,Tablet,Portáteis,4.0,3652.73,2024-09-25
6085,529,Fone de Ouvido,Periféricos,3.0,516.4,2024-11-13
6086,986,Câmera,Imagem,2.0,398.08,2024-05-17
6087,201,Monitor,Periféricos,2.0,238.35,2024-04-18
6088,963,Smartphone,Acessórios,4.0,758.23,2024-11-04
6089,365,Smartphone,Acessórios,4.0,365.78,2024-05-28
6090,686,Tablet,Periféricos,1.0,1013.42,2024-05-10
6091,748,Câmera,Periféricos,5.0,1238.82,2023-12-30
6092,817,Câmera,Portáteis,,3936.75,2024-06-01
6093,161,Teclado,Periféricos,1.0,616.26,2024-05-06
6094,474,Fone de Ouvido,Periféricos,1.0,1899.03,2024-06-25
6095,463,Teclado,Periféricos,5.0,3466.65,2024-05-20
6096,38,Tablet,Periféricos,5.0,4278.3,2024-10-20
6097,587,Mouse,Portáteis,1.0,2353.58,2024-08-21
6098,446,Notebook,Periféricos,1.0,3775.28,2024-08-21
6099,770,Fone de Ouvido,Periféricos,2.0,4597.43,2024-03-04
6100,311,Teclado,Periféricos,4.0,3175.39,2024-05-18
6101,853,Smartwatch,Acessórios,1.0,1249.92,2024-04-28
6102,541,Notebook,Acessórios,2.0,3983.95,2024-07-26
6103,77,,Periféricos,1.0,4295.38,2024-05-06
6104,657,Teclado,Portáteis,1.0,2799.91,2024-06-21
6105,247,Mouse,Acessórios,5.0,867.44,2024-02-06
6106,463,Fone de Ouvido,Imagem,2.0,4093.61,2024-02-28
6107,239,Tablet,Acessórios,2.0,51.72,2024-05-11
6108,37,Fone de Ouvido,Periféricos,5.0,4353.33,2024-04-29
6109,954,Notebook,Acessórios,4.0,3432.6,2024-03-24
6110,763,Câmera,Imagem,1.0,302.87,2024-04-09
6111,692,Notebook,Periféricos,5.0,3250.26,2024-04-06
6112,489,Smartphone,Portáteis,1.0,1141.23,2023-12-30
6113,705,Fone de Ouvido,Imagem,5.0,4428.64,2024-06-24
6114,431,Impressora,Portáteis,2.0,3326.02,2024-05-21
6115,333,Smartphone,Acessórios,5.0,4592.22,2024-06-09
6116,212,Tablet,Periféricos,4.0,4501.53,2024-11-03
6117,376,Fone de Ouvido,Periféricos,2.0,101.57,2024-09-06
6118,573,Teclado,Periféricos,3.0,4926.03,2024-09-23
6119,646,Teclado,Periféricos,5.0,219.57,2024-01-25
6120,713,Câmera,Imagem,2.0,2008.9,2024-04-11
6121,233,Impressora,Imagem,,2578.99,2024-06-27
6122,613,Smartwatch,Imagem,4.0,3637.31,2024-11-11
6123,139,Smartwatch,Imagem,3.0,4942.39,2024-04-02
6124,933,Smartwatch,Acessórios,5.0,4385.03,2024-09-28
6125,168,Smartphone,Periféricos,4.0,2715.4,2024-02-28
6126,903,Impressora,Imagem,3.0,3786.81,2023-12-17
6127,730,Tablet,Portáteis,2.0,1501.4,2024-02-21
6128,637,Fone de Ouvido,Acessórios,1.0,2873.04,2024-06-29
6129,56,Smartphone,Imagem,4.0,1102.54,2024-02-14
6130,538,Câmera,Portáteis,2.0,4206.1,2024-03-24
6131,275,Mouse,Portáteis,2.0,4825.9,2024-04-21
6132,957,Impressora,Acessórios,1.0,3006.57,2024-11-17
6133,192,Teclado,Portáteis,5.0,544.5,2024-10-27
6134,808,Monitor,Periféricos,4.0,1781.34,2024-11-09
6135,499,Smartphone,Acessórios,2.0,1027.6,2023-12-21
6136,542,Teclado,Portáteis,,3344.68,2024-03-30
6137,351,Teclado,Portáteis,5.0,3855.88,2024-05-20
6138,246,Teclado,Portáteis,2.0,257.1,2024-06-08
6139,861,Câmera,Imagem,2.0,821.27,2024-01-21
6140,532,Smartwatch,Periféricos,1.0,3927.75,2024-08-20
6141,676,Câmera,Periféricos,4.0,2318.28,2024-05-15
6142,522,Teclado,Periféricos,3.0,1746.86,2024-08-13
6143,303,Monitor,Acessórios,3.0,2683.4,2024-04-22
6144,235,Smartwatch,Acessórios,3.0,736.72,2024-06-09
6145,466,Notebook,Acessórios,5.0,2876.86,2024-08-12
6146,855,Smartwatch,Portáteis,5.0,4997.66,2024-08-07
6147,161,Fone de Ouvido,Periféricos,5.0,2276.57,2024-09-18
6148,863,Smartwatch,Acessórios,3.0,1620.32,2024-02-21
6149,384,Notebook,Portáteis,3.0,4499.3,2024-02-06
6150,15,Fone de Ouvido,Imagem,4.0,211.52,2024-05-29
6151,714,Teclado,Acessórios,4.0,2322.96,2024-01-22
6152,77,Notebook,Portáteis,4.0,4674.75,2024-08-02
6153,20,Fone de Ouvido,Imagem,2.0,412.56,2024-03-24
6154,181,Teclado,Acessórios,5.0,4840.65,2024-04-08
6155,231,Mouse,Portáteis,5.0,2000.49,2024-03-26
6156,16,Monitor,Periféricos,2.0,3648.59,2024-01-11
6157,127,Fone de Ouvido,Periféricos,5.0,544.64,2024-01-15
6158,470,Notebook,Portáteis,3.0,3643.19,2023-12-06
6159,280,Impressora,Acessórios,3.0,2392.21,2024-05-12
6160,248,Smartwatch,Portáteis,4.0,4242.87,2024-05-26
6161,241,Câmera,Portáteis,3.0,4451.75,2024-09-14
6162,729,Monitor,Acessórios,5.0,3463.37,2024-06-17
6163,764,Smartphone,Periféricos,,3611.32,2024-01-12
6164,282,Tablet,Acessórios,5.0,2174.97,2024-03-18
6165,441,Teclado,Periféricos,2.0,342.43,2024-01-02
6166,869,Smartphone,Portáteis,2.0,3880.19,2024-10-10
6167,152,Fone de Ouvido,Imagem,3.0,2984.68,2024-06-05
6168,667,Fone de Ouvido,Acessórios,4.0,3277.62,2024-02-07
6169,276,Smartwatch,Periféricos,4.0,1462.23,2024-04-18
6170,756,Fone de Ouvido,Acessórios,1.0,3019.4,2024-05-18
6171,479,,Imagem,4.0,4691.35,2024-03-13
6172,288,Smartphone,Portáteis,1.0,3911.8,2024-07-27
6173,693,Smartphone,Periféricos,4.0,2758.81,2024-05-10
6174,973,Câmera,Imagem,1.0,4078.01,2024-07-25
6175,318,Fone de Ouvido,Portáteis,3.0,940.96,2024-10-01
6176,49,Impressora,Acessórios,1.0,283.63,2024-06-30
6177,829,Mouse,Periféricos,2.0,2138.98,2024-02-08
6178,580,Smartphone,Imagem,1.0,4486.67,2024-04-09
6179,951,Smartphone,Imagem,1.0,1121.36,2024-07-27
6180,712,Teclado,Periféricos,4.0,2953.12,2024-01-15
6181,892,Monitor,Imagem,2.0,985.8,2023-12-04
6182,254,Teclado,Acessórios,2.0,2411.89,2024-11-17
6183,500,Mouse,Periféricos,2.0,3553.98,2024-10-27
6184,386,Fone de Ouvido,Periféricos,2.0,4829.03,2024-03-10
6185,96,Monitor,Periféricos,3.0,1712.63,2024-07-02
6186,529,,Acessórios,3.0,846.47,2024-09-19
